"Date","Time","I","tempC","DO.meas","atmo.pressure","salinity","WSpd"
"2012-09-04","16:45:00",254.888888888889,29.5,4.98508385486169,1.00098716683119,22.9,0.6
"2012-09-04","17:00:00",207.333333333333,29.5,4.9864765510817,1.00098716683119,23,1.2
"2012-09-04","17:15:00",193.777777777778,29.5,4.98751408079534,1.00098716683119,23.2,1.5
"2012-09-04","17:30:00",141.777777777778,29.5,4.98814935290811,1.00098716683119,23.6,1.5
"2012-09-04","17:45:00",119.777777777778,29.5,4.98834205363438,1.00098716683119,23.8,0.7
"2012-09-04","18:00:00",92.4444444444444,29.5,4.98805804876955,1.00098716683119,23.4,0.1
"2012-09-04","18:15:00",67.1111111111111,29.6,4.98726693097829,1.00098716683119,23.7,0.4
"2012-09-04","18:30:00",42.7777777777778,29.7,4.98593986969832,1.00098716683119,25,0.8
"2012-09-04","18:45:00",17.5555555555556,29.7,4.98404898524509,1.00098716683119,24,0.6
"2012-09-04","19:00:00",6.11111111111111,29.7,4.98156395262992,1.00098716683119,24,0.6
"2012-09-04","19:15:00",0,29.7,4.97845138148555,1.00098716683119,24.5,1.2
"2012-09-04","19:30:00",0,29.7,4.97466500464933,1.00098716683119,24.8,1.3
"2012-09-04","19:45:00",0,29.7,4.9701450424411,1.00098716683119,24.2,1.1
"2012-09-04","20:00:00",0,29.7,4.96482736533153,1.00098716683119,24.8,0.4
"2012-09-04","20:15:00",0,29.7,4.95865401203898,1.00098716683119,24.9,0.2
"2012-09-04","20:30:00",0,29.6,4.95157324435729,1.00098716683119,24.9,0.7
"2012-09-04","20:45:00",0,29.6,4.94352940870163,1.00098716683119,24.2,0.8
"2012-09-04","21:00:00",0,29.6,4.93446599078486,1.00098716683119,24.4,0.5
"2012-09-04","21:15:00",0,29.5,4.92434409074861,1.00098716683119,23.3,0.5
"2012-09-04","21:30:00",0,29.5,4.91314615078932,1.00098716683119,23.6,1.3
"2012-09-04","21:45:00",0,29.5,4.9008711891723,1.00098716683119,23.3,1.4
"2012-09-04","22:00:00",0,29.5,4.88753477774067,1.00098716683119,24.7,1.7
"2012-09-04","22:15:00",0,29.5,4.87317628169375,1.00098716683119,24.8,1.2
"2012-09-04","22:30:00",0,29.5,4.85788197904185,1.00098716683119,24.3,1.4
"2012-09-04","22:45:00",0,29.5,4.84176821512492,1.00098716683119,24.2,1.2
"2012-09-04","23:00:00",0,29.6,4.8249702226053,1.00098716683119,24.3,1
"2012-09-04","23:15:00",0,29.5,4.80764540118172,1.00098716683119,24.7,0.8
"2012-09-04","23:30:00",0,29.5,4.78997991600104,1.00098716683119,23.9,0.7
"2012-09-04","23:45:00",0,29.3,4.77219332466354,1.00098716683119,22.9,1
"2012-09-05","00:00:00",0,29.2,4.75453370816782,1.00098716683119,21.8,0.4
"2012-09-05","00:15:00",0,29.2,4.73726898218407,1.00098716683119,22.1,0.1
"2012-09-05","00:30:00",0,29.1,4.72067584968159,1,23.4,0.2
"2012-09-05","00:45:00",0,29,4.70503639931402,1,22.2,1.5
"2012-09-05","01:00:00",0,29,4.69061865973897,1,22,2.4
"2012-09-05","01:15:00",0,29.1,4.67766391720503,1,24.4,2.8
"2012-09-05","01:30:00",0,29.1,4.66637779719214,1,23.6,2.9
"2012-09-05","01:45:00",0,29.1,4.65691590069151,1,23.9,3.4
"2012-09-05","02:00:00",0,29.1,4.64936206663652,1,23.2,6.9
"2012-09-05","02:15:00",0,29.1,4.6437295549692,1,23.7,5.5
"2012-09-05","02:30:00",0,29,4.6399793459998,1,23.9,4.9
"2012-09-05","02:45:00",0,29,4.63803390571439,1,24.4,3.9
"2012-09-05","03:00:00",0,29,4.63777497116383,1,23.9,5.5
"2012-09-05","03:15:00",0,29,4.63907048718908,1,23.2,2.8
"2012-09-05","03:30:00",0,29,4.64180336414973,1,23,2
"2012-09-05","03:45:00",0,28.9,4.64587032403255,1,23.8,3.3
"2012-09-05","04:00:00",0,28.8,4.65117483364282,1,22.7,2.3
"2012-09-05","04:15:00",0,28.8,4.65762399905383,1,23.8,1.3
"2012-09-05","04:30:00",0,29,4.66511592378331,1,22.9,0.4
"2012-09-05","04:45:00",0,29.3,4.67353352678775,1,23.9,1.4
"2012-09-05","05:00:00",0,29.3,4.68276015152411,1,24,3.4
"2012-09-05","05:15:00",0,29.3,4.69268571169588,1,24.6,4.1
"2012-09-05","05:30:00",0,29.4,4.7032076579804,1,24.9,3.8
"2012-09-05","05:45:00",0,29.4,4.71422376948993,0.999012833168806,25.3,2.4
"2012-09-05","06:00:00",2.88888888888889,29.4,4.72563091190777,0.999012833168806,25.1,1.7
"2012-09-05","06:15:00",3.22222222222222,29.4,4.73733010123592,0.999012833168806,24.9,3
"2012-09-05","06:30:00",12.5555555555556,29.4,4.74922553557316,0.999012833168806,24.8,2.5
"2012-09-05","06:45:00",31.8888888888889,29.4,4.76122322099825,1,25.6,1.7
"2012-09-05","07:00:00",78.5555555555556,29.4,4.77322884734562,1,26.2,0.4
"2012-09-05","07:15:00",173,29.4,4.78515318496232,1,25.1,0.1
"2012-09-05","07:30:00",271.555555555556,29.4,4.79691688597448,1,25.2,1
"2012-09-05","07:45:00",403.111111111111,29.4,4.80845516058328,1,26.4,1.1
"2012-09-05","08:00:00",433.888888888889,29.4,4.81971631517194,1,25.6,2.3
"2012-09-05","08:15:00",364.666666666667,29.4,4.83065631562509,1,26.2,2.8
"2012-09-05","08:30:00",514.333333333333,29.3,4.84123796780408,1,26,4.1
"2012-09-05","08:45:00",565.444444444444,29.2,4.85143134400545,1,25.4,2.9
"2012-09-05","09:00:00",793.777777777778,29.2,4.86120442538163,1,24.8,3.7
"2012-09-05","09:15:00",750.222222222222,29.1,4.87050921998087,1,24.9,5.9
"2012-09-05","09:30:00",219.222222222222,29.1,4.87929967619794,1.00098716683119,25.4,5.6
"2012-09-05","09:45:00",344.666666666667,29.1,4.88753869565233,1.00098716683119,25.8,7.1
"2012-09-05","10:00:00",272.222222222222,29,4.89519888673765,1.00098716683119,25.5,5.7
"2012-09-05","10:15:00",307.444444444444,29,4.90226969333949,1.00098716683119,24.7,3.2
"2012-09-05","10:30:00",572.222222222222,29.1,4.90875143105855,1.00098716683119,25.5,2.1
"2012-09-05","10:45:00",939.333333333333,29.1,4.91464898889342,1.00098716683119,24.6,2.2
"2012-09-05","11:00:00",1104.22222222222,29.1,4.91997303547431,1.00098716683119,25.4,2.6
"2012-09-05","11:15:00",919,29,4.92473793424115,1.00098716683119,25.1,3.4
"2012-09-05","11:30:00",556,28.9,4.92896838073557,1.00098716683119,24.6,3.2
"2012-09-05","11:45:00",773.777777777778,28.9,4.93270186971689,1.00098716683119,24.3,2.6
"2012-09-05","12:00:00",903.555555555556,29,4.93597712611305,1.00098716683119,24,3
"2012-09-05","12:15:00",1370.22222222222,29,4.93883566277894,1.00098716683119,24.1,3.3
"2012-09-05","12:30:00",1516.88888888889,29,4.94133207205846,1.00098716683119,22.7,3.7
"2012-09-05","12:45:00",1872,29,4.94353130573057,1.00098716683119,22.7,3.5
"2012-09-05","13:00:00",1870.55555555556,29,4.94550649052205,1.00098716683119,23,4.7
"2012-09-05","13:15:00",924.666666666667,29,4.94732618106743,1.00098716683119,24.1,4.9
"2012-09-05","13:30:00",888.333333333333,29.1,4.94905115851084,1.00098716683119,23.9,4.7
"2012-09-05","13:45:00",930.555555555556,29.2,4.95073645053252,1.00098716683119,23.9,5.2
"2012-09-05","14:00:00",1402.44444444444,29.2,4.95243141984302,1.00098716683119,23.9,5.3
"2012-09-05","14:15:00",1134.44444444444,29.2,4.95417962712734,1,23.7,3.9
"2012-09-05","14:30:00",526.888888888889,29.2,4.95601855337046,1,23.7,3.5
"2012-09-05","14:45:00",978.555555555556,29.2,4.95797707426972,1,24,3.8
"2012-09-05","15:00:00",959.777777777778,29.3,4.96007405511559,1,24.4,3.6
"2012-09-05","15:15:00",944.777777777778,29.3,4.96231212842523,1,23.5,3.5
"2012-09-05","15:30:00",801,29.2,4.96467530926211,1,23.6,3.5
"2012-09-05","15:45:00",485.888888888889,29.2,4.967136773812,1,23.3,3.2
"2012-09-05","16:00:00",589.777777777778,29.3,4.96966550831496,1,22.5,3.5
"2012-09-05","16:15:00",799.444444444444,29.2,4.97222760425542,1,22.5,3.9
"2012-09-05","16:30:00",1039.66666666667,29.3,4.97478939896814,1,22.7,4.4
"2012-09-05","16:45:00",773.222222222222,29.3,4.97731271949647,1,22.4,4.1
"2012-09-05","17:00:00",572.222222222222,29.2,4.97974765189942,1,23.3,4.2
"2012-09-05","17:15:00",653.888888888889,29.2,4.98204381922761,1,22.8,4.3
"2012-09-05","17:30:00",602.555555555556,29.2,4.98415350963101,1,22.6,3.5
"2012-09-05","17:45:00",469.111111111111,29.3,4.98603269841502,1,22.7,3.7
"2012-09-05","18:00:00",388.444444444444,29.3,4.98764046420766,1,23.1,4.1
"2012-09-05","18:15:00",239.222222222222,29.3,4.9889370981112,1,23.5,3.6
"2012-09-05","18:30:00",96.4444444444444,29.3,4.9898826951114,1,23.8,3.5
"2012-09-05","18:45:00",48,29.3,4.99043683147023,1,24.1,3.2
"2012-09-05","19:00:00",16.2222222222222,29.3,4.99055594905028,0.999012833168806,24.1,2.8
"2012-09-05","19:15:00",2.55555555555556,29.3,4.99019264867999,0.999012833168806,22.9,2.5
"2012-09-05","19:30:00",0,29.3,4.98928730257462,0.999012833168806,22.9,2.7
"2012-09-05","19:45:00",0,29.3,4.98776719074886,1,22.9,2.4
"2012-09-05","20:00:00",0,29.3,4.98555255651785,1,23.8,1.7
"2012-09-05","20:15:00",0,29.3,4.98256565476235,1,23.9,1.8
"2012-09-05","20:30:00",0,29.3,4.97872989623713,1,23.5,1.8
"2012-09-05","20:45:00",0,29.3,4.97395968461811,1,23.9,1.5
"2012-09-05","21:00:00",0,29.3,4.96816397085557,1,23.7,2
"2012-09-05","21:15:00",0,29.3,4.96126133268064,1,23.3,2.1
"2012-09-05","21:30:00",0,29.2,4.95318525892204,1,23,2.3
"2012-09-05","21:45:00",0,29.1,4.94388049491615,1,23,2.2
"2012-09-05","22:00:00",0,29.1,4.93330465889084,1,22.8,2.3
"2012-09-05","22:15:00",0,29.2,4.92143413947306,1,22.5,2.5
"2012-09-05","22:30:00",0,29.2,4.90828665859709,1,23.1,2.7
"2012-09-05","22:45:00",0,29.1,4.89390770664289,1.00098716683119,23.2,2.9
"2012-09-05","23:00:00",0,29.1,4.87836721602866,1.00098716683119,23.8,2.9
"2012-09-05","23:15:00",0,29.1,4.86177316238944,1.00098716683119,24.2,2.8
"2012-09-05","23:30:00",0,29.1,4.84428021846563,1.00098716683119,24.4,2.9
"2012-09-05","23:45:00",0,29,4.82609884067451,1.00098716683119,23.7,2.6
"2012-09-06","00:00:00",0,28.9,4.80749364617359,1,23.8,2.7
"2012-09-06","00:15:00",0,28.9,4.78877247447314,1.00098716683119,24,2.6
"2012-09-06","00:30:00",0,28.9,4.77027586379038,1.00098716683119,23.1,2.2
"2012-09-06","00:45:00",0,28.8,4.75237077999143,1.00098716683119,23.1,2.4
"2012-09-06","01:00:00",0,28.8,4.73542748802913,1.00098716683119,23.3,2.4
"2012-09-06","01:15:00",0,28.8,4.7198096446855,1.00098716683119,23.4,2.5
"2012-09-06","01:30:00",0,28.8,4.70585561183486,1.00098716683119,22.5,2.5
"2012-09-06","01:45:00",0,28.8,4.69385300438769,1,23.1,2.3
"2012-09-06","02:00:00",0,28.7,4.68400160459419,1,23.1,2.4
"2012-09-06","02:15:00",0,28.7,4.67640880739092,1,23,2.6
"2012-09-06","02:30:00",0,28.7,4.67110492215336,1,22.7,2
"2012-09-06","02:45:00",0,28.7,4.66805529493368,1,22.4,1.6
"2012-09-06","03:00:00",0,28.7,4.66715861684575,1,22.2,1.8
"2012-09-06","03:15:00",0,28.7,4.66828107454582,1,22.3,2.2
"2012-09-06","03:30:00",0,28.5,4.67129022257412,1,21.4,2.2
"2012-09-06","03:45:00",0,28.5,4.67605440071583,1,21,2.3
"2012-09-06","04:00:00",0,28.5,4.68243610012011,1,21.2,2
"2012-09-06","04:15:00",0,28.6,4.69029142310593,1,21,1.8
"2012-09-06","04:30:00",0,28.5,4.69944925625199,1,21.8,1.7
"2012-09-06","04:45:00",0,28.5,4.70971072879783,1,22.3,2.1
"2012-09-06","05:00:00",0,28.4,4.7208817156574,1,23.1,2.2
"2012-09-06","05:15:00",0,28.4,4.73278760806792,1,23.4,2.4
"2012-09-06","05:30:00",0,28.5,4.74527642075803,1,23.2,2.2
"2012-09-06","05:45:00",0,28.5,4.75821034994083,1.00098716683119,22.8,2.1
"2012-09-06","06:00:00",0,28.7,4.7714633019186,1.00098716683119,22.5,2
"2012-09-06","06:15:00",3.22222222222222,28.7,4.7849227458265,1.00098716683119,23.7,1.8
"2012-09-06","06:30:00",15.6666666666667,28.7,4.79848394384187,1.00098716683119,23.6,2.4
"2012-09-06","06:45:00",52.8888888888889,28.7,4.81204530883044,1.00098716683119,23.8,2.3
"2012-09-06","07:00:00",122.333333333333,28.7,4.82550718452734,1.00098716683119,23.9,1.9
"2012-09-06","07:15:00",187.888888888889,28.7,4.83877678640817,1.00098716683119,23.9,1.8
"2012-09-06","07:30:00",286.555555555556,28.6,4.85177255579713,1.00197433366239,24,1.9
